Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Capital Gains;Daily Return
2021-01-06 00:00:00-05:00;319,06;325,36;318,60;322,39;4805000;0,00;0,00;0,00;0,61%
2021-01-07 00:00:00-05:00;324,65;327,90;324,46;327,20;3638900;0,00;0,00;0,00;1,49%
2021-01-08 00:00:00-05:00;328,54;329,23;325,49;329,04;3758500;0,00;0,00;0,00;0,56%
2021-01-11 00:00:00-05:00;326,17;328,48;326,02;326,89;2975000;0,00;0,00;0,00;-0,65%
2021-01-12 00:00:00-05:00;327,05;327,85;324,87;326,92;2298400;0,00;0,00;0,00;0,01%
2021-01-13 00:00:00-05:00;326,88;328,71;326,13;327,74;3039900;0,00;0,00;0,00;0,25%
2021-01-14 00:00:00-05:00;328,51;328,95;326,35;326,63;3497400;0,00;0,00;0,00;-0,34%
2021-01-15 00:00:00-05:00;325,15;325,89;322,57;324,30;3622100;0,00;0,00;0,00;-0,71%
2021-01-19 00:00:00-05:00;326,58;327,33;325,23;326,87;3433800;0,00;0,00;0,00;0,79%
2021-01-20 00:00:00-05:00;328,95;332,13;328,62;331,31;2920600;0,00;0,00;0,00;1,36%
2021-01-21 00:00:00-05:00;331,90;332,26;330,81;331,62;2580800;0,00;0,00;0,00;0,09%
2021-01-22 00:00:00-05:00;329,95;331,50;329,58;330,43;1812200;0,00;0,00;0,00;-0,36%
2021-01-25 00:00:00-05:00;331,19;332,11;326,74;331,78;3549000;0,00;0,00;0,00;0,41%
2021-01-26 00:00:00-05:00;332,62;333,02;331,09;331,28;2430200;0,00;0,00;0,00;-0,15%
2021-01-27 00:00:00-05:00;328,22;328,24;321,13;323,24;5010400;0,00;0,00;0,00;-2,43%
2021-01-28 00:00:00-05:00;324,87;329,65;324,50;325,95;3432200;0,00;0,00;0,00;0,84%
2021-01-29 00:00:00-05:00;324,25;325,10;317,92;319,43;5803600;0,00;0,00;0,00;-2,00%
2021-02-01 00:00:00-05:00;322,67;325,69;320,57;324,68;3334000;0,00;0,00;0,00;1,64%
2021-02-02 00:00:00-05:00;327,76;330,85;327,71;329,34;2955200;0,00;0,00;0,00;1,44%
2021-02-03 00:00:00-05:00;330,25;331,28;328,54;329,67;3392800;0,00;0,00;0,00;0,10%
2021-02-04 00:00:00-05:00;330,64;333,38;330,45;333,36;1988300;0,00;0,00;0,00;1,12%
2021-02-05 00:00:00-05:00;335,13;335,34;333,65;334,70;2091800;0,00;0,00;0,00;0,40%
2021-02-08 00:00:00-05:00;336,09;337,17;335,28;337,17;3371100;0,00;0,00;0,00;0,74%
2021-02-09 00:00:00-05:00;336,37;337,41;335,95;336,89;1891200;0,00;0,00;0,00;-0,08%
2021-02-10 00:00:00-05:00;338,54;338,61;334,57;336,76;2400000;0,00;0,00;0,00;-0,04%
2021-02-11 00:00:00-05:00;337,77;338,13;335,07;337,31;2237200;0,00;0,00;0,00;0,16%
2021-02-12 00:00:00-05:00;336,58;339,16;336,50;339,03;2144500;0,00;0,00;0,00;0,51%
2021-02-16 00:00:00-05:00;340,06;340,27;338,02;338,71;4408500;0,00;0,00;0,00;-0,09%
2021-02-17 00:00:00-05:00;337,13;338,95;336,09;338,78;3211800;0,00;0,00;0,00;0,02%
2021-02-18 00:00:00-05:00;336,39;337,97;334,74;337,34;3010500;0,00;0,00;0,00;-0,43%
2021-02-19 00:00:00-05:00;338,48;338,71;336,29;336,72;2487100;0,00;0,00;0,00;-0,18%
2021-02-22 00:00:00-05:00;334,13;336,34;333,87;334,07;3291000;0,00;0,00;0,00;-0,79%
2021-02-23 00:00:00-05:00;332,11;335,75;328,21;334,49;5251100;0,00;0,00;0,00;0,13%
2021-02-24 00:00:00-05:00;333,49;338,58;332,59;338,19;3301200;0,00;0,00;0,00;1,11%
2021-02-25 00:00:00-05:00;337,13;338,29;328,72;330,08;7049200;0,00;0,00;0,00;-2,40%
2021-02-26 00:00:00-05:00;331,91;332,85;326,50;328,26;7579500;0,00;0,00;0,00;-0,55%
2021-03-01 00:00:00-05:00;332,92;337,47;332,88;336,27;3721100;0,00;0,00;0,00;2,44%
2021-03-02 00:00:00-05:00;336,52;336,75;333,49;333,67;5462600;0,00;0,00;0,00;-0,77%
2021-03-03 00:00:00-05:00;333,06;333,95;329,18;329,27;6317600;0,00;0,00;0,00;-1,32%
2021-03-04 00:00:00-05:00;329,11;331,49;321,06;325,21;6604500;0,00;0,00;0,00;-1,23%
2021-03-05 00:00:00-05:00;328,43;332,15;321,69;331,18;8721300;0,00;0,00;0,00;1,83%
2021-03-08 00:00:00-05:00;332,06;334,66;329,27;329,55;5663500;0,00;0,00;0,00;-0,49%
2021-03-09 00:00:00-05:00;333,11;336,59;332,62;334,16;6075100;0,00;0,00;0,00;1,40%
2021-03-10 00:00:00-05:00;336,44;337,89;335,11;336,23;7231400;0,00;0,00;0,00;0,62%
2021-03-11 00:00:00-05:00;338,66;341,57;338,19;339,78;3340700;0,00;0,00;0,00;1,06%
2021-03-12 00:00:00-05:00;338,51;340,34;337,73;340,26;4847300;0,00;0,00;0,00;0,14%
2021-03-15 00:00:00-04:00;340,55;342,50;338,46;342,23;3154800;0,00;0,00;0,00;0,58%
2021-03-16 00:00:00-04:00;342,85;343,47;341,09;341,84;3698400;0,00;0,00;0,00;-0,11%
2021-03-17 00:00:00-04:00;340,70;343,72;339,56;342,96;5011600;0,00;0,00;0,00;0,33%
2021-03-18 00:00:00-04:00;340,60;342,51;337,36;337,92;5067500;0,00;0,00;0,00;-1,47%
2021-03-19 00:00:00-04:00;337,71;339,14;335,35;337,32;5382800;0,00;0,00;0,00;-0,18%
2021-03-22 00:00:00-04:00;337,84;341,33;337,81;339,98;3417600;0,00;0,00;0,00;0,79%
2021-03-23 00:00:00-04:00;339,48;340,80;336,64;337,49;4954600;0,00;0,00;0,00;-0,73%
2021-03-24 00:00:00-04:00;338,71;340,17;335,62;335,62;4099000;0,00;0,00;0,00;-0,55%
2021-03-25 00:00:00-04:00;334,36;338,27;332,54;337,50;5487300;0,00;0,00;0,00;0,56%
2021-03-26 00:00:00-04:00;338,64;343,35;338,05;343,01;3322600;1,26;0,00;0,00;1,63%
2021-03-29 00:00:00-04:00;341,65;343,64;340,28;342,80;3143300;0,00;0,00;0,00;-0,06%
2021-03-30 00:00:00-04:00;341,64;342,50;340,43;341,93;3696200;0,00;0,00;0,00;-0,26%
2021-03-31 00:00:00-04:00;342,43;344,72;342,43;343,28;7470300;0,00;0,00;0,00;0,40%
2021-04-01 00:00:00-04:00;345,07;347,04;344,91;346,92;5132000;0,00;0,00;0,00;1,06%
2021-04-05 00:00:00-04:00;349,49;352,49;349,42;351,92;3764100;0,00;0,00;0,00;1,44%
2021-04-06 00:00:00-04:00;351,52;352,74;351,17;351,73;3583500;0,00;0,00;0,00;-0,06%
2021-04-07 00:00:00-04:00;351,61;352,50;351,22;352,17;2768900;0,00;0,00;0,00;0,13%
2021-04-08 00:00:00-04:00;353,34;353,89;352,48;353,88;3949400;0,00;0,00;0,00;0,49%
2021-04-09 00:00:00-04:00;353,76;356,57;353,68;356,43;2627500;0,00;0,00;0,00;0,72%
2021-04-12 00:00:00-04:00;355,91;356,81;355,33;356,59;2747500;0,00;0,00;0,00;0,04%
2021-04-13 00:00:00-04:00;356,54;358,19;356,12;357,56;2985500;0,00;0,00;0,00;0,27%
2021-04-14 00:00:00-04:00;357,57;358,56;355,91;356,41;3691100;0,00;0,00;0,00;-0,32%
2021-04-15 00:00:00-04:00;358,39;360,47;358,34;360,24;3573800;0,00;0,00;0,00;1,07%
2021-04-16 00:00:00-04:00;361,43;361,99;360,14;361,50;3252500;0,00;0,00;0,00;0,35%
2021-04-19 00:00:00-04:00;360,55;360,99;358,43;359,72;3945700;0,00;0,00;0,00;-0,49%
2021-04-20 00:00:00-04:00;358,54;359,17;355,69;357,08;4106700;0,00;0,00;0,00;-0,73%
2021-04-21 00:00:00-04:00;356,46;360,59;356,33;360,43;3640100;0,00;0,00;0,00;0,94%
