Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Capital Gains;Daily Return
2020-05-28 00:00:00+01:00;101,98;102,05;101,92;101,98;547378;0,00;0,00;0,00;0,00%
2020-05-29 00:00:00+01:00;102,08;102,32;101,92;101,98;1156249;0,00;0,00;0,00;0,00%
2020-06-01 00:00:00+01:00;102,06;102,12;102,00;102,02;119085;0,00;0,00;0,00;0,04%
2020-06-02 00:00:00+01:00;101,98;102,04;101,98;102,02;1088792;0,00;0,00;0,00;0,00%
2020-06-03 00:00:00+01:00;102,04;102,05;101,92;102,01;69880;0,00;0,00;0,00;-0,01%
2020-06-04 00:00:00+01:00;102,04;102,32;101,98;102,00;1211195;0,00;0,00;0,00;-0,01%
2020-06-05 00:00:00+01:00;102,04;102,30;101,98;102,03;481292;0,00;0,00;0,00;0,03%
2020-06-08 00:00:00+01:00;101,98;102,08;101,98;102,03;55654;0,00;0,00;0,00;0,00%
2020-06-09 00:00:00+01:00;101,98;102,06;101,98;102,04;74150;0,00;0,00;0,00;0,01%
2020-06-10 00:00:00+01:00;102,04;102,04;101,98;102,01;55527;0,00;0,00;0,00;-0,03%
2020-06-11 00:00:00+01:00;102,04;102,09;101,92;102,08;128898;0,00;0,00;0,00;0,07%
2020-06-12 00:00:00+01:00;102,04;102,05;101,98;101,98;86102;0,00;0,00;0,00;-0,10%
2020-06-15 00:00:00+01:00;102,00;102,10;101,98;102,02;43248;0,00;0,00;0,00;0,04%
2020-06-16 00:00:00+01:00;102,04;102,14;101,96;102,01;98608;0,00;0,00;0,00;-0,01%
2020-06-17 00:00:00+01:00;101,98;102,05;101,92;102,03;26366;0,00;0,00;0,00;0,02%
2020-06-18 00:00:00+01:00;101,98;102,05;101,98;102,02;56359;0,00;0,00;0,00;-0,01%
2020-06-19 00:00:00+01:00;102,02;102,05;101,98;102,02;103600;0,00;0,00;0,00;0,00%
2020-06-22 00:00:00+01:00;101,98;102,05;101,98;102,01;82039;0,00;0,00;0,00;-0,01%
2020-06-23 00:00:00+01:00;101,98;102,06;101,98;102,00;268412;0,00;0,00;0,00;-0,01%
2020-06-24 00:00:00+01:00;102,06;102,06;102,00;102,03;57417;0,00;0,00;0,00;0,03%
2020-06-25 00:00:00+01:00;101,98;102,07;101,98;102,04;158727;0,00;0,00;0,00;0,01%
2020-06-26 00:00:00+01:00;101,98;102,22;101,98;101,98;124250;0,00;0,00;0,00;-0,06%
2020-06-29 00:00:00+01:00;101,98;102,10;101,98;102,03;467873;0,00;0,00;0,00;0,05%
2020-06-30 00:00:00+01:00;101,98;102,08;101,98;102,02;20329;0,00;0,00;0,00;-0,01%
2020-07-01 00:00:00+01:00;102,06;102,06;101,98;102,03;9312;0,00;0,00;0,00;0,01%
2020-07-02 00:00:00+01:00;101,98;102,06;101,98;102,02;28980;0,00;0,00;0,00;-0,01%
2020-07-03 00:00:00+01:00;101,98;101,98;101,98;102,02;30;0,00;0,00;0,00;0,00%
2020-07-06 00:00:00+01:00;102,02;102,09;102,01;102,06;9605;0,00;0,00;0,00;0,04%
2020-07-07 00:00:00+01:00;102,02;102,07;102,02;102,04;218206;0,00;0,00;0,00;-0,02%
2020-07-08 00:00:00+01:00;102,08;102,08;102,02;102,03;264055;0,00;0,00;0,00;-0,01%
2020-07-09 00:00:00+01:00;102,08;102,08;102,02;102,04;18802;0,00;0,00;0,00;0,01%
2020-07-10 00:00:00+01:00;102,02;102,08;102,02;102,02;12782;0,00;0,00;0,00;-0,02%
2020-07-13 00:00:00+01:00;102,08;102,08;102,02;102,04;16175;0,00;0,00;0,00;0,02%
2020-07-14 00:00:00+01:00;102,06;102,09;102,02;102,02;36453;0,00;0,00;0,00;-0,02%
2020-07-15 00:00:00+01:00;102,08;102,08;102,02;102,08;124064;0,00;0,00;0,00;0,06%
2020-07-16 00:00:00+01:00;102,08;102,09;102,02;102,02;37122;0,00;0,00;0,00;-0,06%
2020-07-17 00:00:00+01:00;102,06;102,09;102,02;102,02;55696;0,00;0,00;0,00;0,00%
2020-07-20 00:00:00+01:00;102,10;102,10;102,00;102,02;26457;0,00;0,00;0,00;0,00%
2020-07-21 00:00:00+01:00;102,02;102,10;102,02;102,05;28716;0,00;0,00;0,00;0,03%
2020-07-22 00:00:00+01:00;102,02;102,10;102,00;102,04;39256;0,00;0,00;0,00;-0,01%
2020-07-23 00:00:00+01:00;102,08;102,08;102,02;102,04;538310;0,00;0,00;0,00;0,00%
2020-07-24 00:00:00+01:00;102,08;102,08;102,02;102,04;548362;0,00;0,00;0,00;0,00%
2020-07-27 00:00:00+01:00;102,06;102,07;102,02;102,05;89304;0,00;0,00;0,00;0,01%
2020-07-28 00:00:00+01:00;102,02;102,08;102,02;102,04;40617;0,00;0,00;0,00;-0,01%
2020-07-29 00:00:00+01:00;102,02;102,04;102,02;102,03;15164;0,00;0,00;0,00;-0,01%
2020-07-30 00:00:00+01:00;102,06;102,06;102,04;102,04;83309;0,00;0,00;0,00;0,01%
2020-07-31 00:00:00+01:00;102,10;102,10;102,04;102,05;41165;0,00;0,00;0,00;0,01%
2020-08-03 00:00:00+01:00;102,10;102,10;102,04;102,08;21077;0,00;0,00;0,00;0,03%
2020-08-04 00:00:00+01:00;102,04;102,08;102,04;102,06;21570;0,00;0,00;0,00;-0,02%
2020-08-05 00:00:00+01:00;102,10;102,10;102,02;102,07;70065;0,00;0,00;0,00;0,01%
2020-08-06 00:00:00+01:00;102,04;102,08;102,04;102,06;68276;0,00;0,00;0,00;-0,01%
2020-08-07 00:00:00+01:00;102,08;102,10;102,04;102,08;32829;0,00;0,00;0,00;0,02%
2020-08-10 00:00:00+01:00;102,10;102,10;102,04;102,07;12731;0,00;0,00;0,00;-0,01%
2020-08-11 00:00:00+01:00;102,04;102,10;102,04;102,07;25214;0,00;0,00;0,00;0,00%
2020-08-12 00:00:00+01:00;102,04;102,08;101,92;102,06;33329;0,00;0,00;0,00;-0,01%
2020-08-13 00:00:00+01:00;102,08;102,08;102,04;102,05;46385;0,00;0,00;0,00;-0,01%
2020-08-14 00:00:00+01:00;102,04;102,09;102,04;102,04;35092;0,00;0,00;0,00;-0,01%
2020-08-17 00:00:00+01:00;102,06;102,08;102,04;102,04;35938;0,00;0,00;0,00;0,00%
2020-08-18 00:00:00+01:00;102,06;102,08;102,04;102,04;34908;0,00;0,00;0,00;0,00%
2020-08-19 00:00:00+01:00;102,04;102,08;102,02;102,06;57795;0,00;0,00;0,00;0,02%
2020-08-20 00:00:00+01:00;102,04;102,09;102,04;102,07;44982;0,00;0,00;0,00;0,01%
2020-08-21 00:00:00+01:00;102,04;102,10;102,04;102,10;55602;0,00;0,00;0,00;0,03%
2020-08-24 00:00:00+01:00;102,08;102,08;102,00;102,07;13892;0,00;0,00;0,00;-0,03%
2020-08-25 00:00:00+01:00;102,08;102,08;102,00;102,06;76289;0,00;0,00;0,00;-0,01%
2020-08-26 00:00:00+01:00;102,04;102,09;102,02;102,06;82575;0,00;0,00;0,00;0,00%
2020-08-27 00:00:00+01:00;102,06;102,08;102,04;102,05;15770;0,00;0,00;0,00;-0,01%
2020-08-28 00:00:00+01:00;102,04;102,12;102,04;102,07;28720;0,00;0,00;0,00;0,02%
