Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Capital Gains;Daily Return
2021-03-19 00:00:00+01:00;253,82;254,55;253,20;253,52;39;0,00;0,00;0,00;0,32%
2021-03-22 00:00:00+01:00;254,15;254,57;253,33;253,95;456;0,00;0,00;0,00;0,17%
2021-03-23 00:00:00+01:00;255,07;255,63;254,75;255,63;189;0,00;0,00;0,00;0,66%
2021-03-24 00:00:00+01:00;256,85;256,85;255,99;256,53;286;0,00;0,00;0,00;0,35%
2021-03-25 00:00:00+01:00;257,09;257,57;256,99;257,57;80;0,00;0,00;0,00;0,41%
2021-03-26 00:00:00+01:00;256,82;256,82;254,96;256,04;89;0,00;0,00;0,00;-0,60%
2021-03-29 00:00:00+02:00;256,41;256,41;254,58;254,63;33;0,00;0,00;0,00;-0,55%
2021-03-30 00:00:00+02:00;253,57;253,57;252,26;253,20;63;0,00;0,00;0,00;-0,56%
2021-03-31 00:00:00+02:00;253,32;254,40;253,21;254,09;46;0,00;0,00;0,00;0,35%
2021-04-01 00:00:00+02:00;254,10;255,32;254,10;255,21;870;0,00;0,00;0,00;0,44%
2021-04-06 00:00:00+02:00;255,21;255,24;253,76;253,95;1323;0,00;0,00;0,00;-0,50%
2021-04-07 00:00:00+02:00;254,96;254,96;253,95;253,95;100;0,00;0,00;0,00;0,00%
2021-04-08 00:00:00+02:00;254,32;255,09;254,23;254,76;1048;0,00;0,00;0,00;0,32%
2021-04-09 00:00:00+02:00;254,57;254,57;252,57;252,94;341;0,00;0,00;0,00;-0,72%
2021-04-12 00:00:00+02:00;253,32;254,32;252,52;252,52;57;0,00;0,00;0,00;-0,16%
2021-04-13 00:00:00+02:00;252,06;252,47;251,58;252,15;142;0,00;0,00;0,00;-0,15%
2021-04-14 00:00:00+02:00;253,16;253,16;251,18;251,18;314;0,00;0,00;0,00;-0,39%
2021-04-15 00:00:00+02:00;251,12;252,70;251,12;252,70;474;0,00;0,00;0,00;0,61%
2021-04-16 00:00:00+02:00;251,96;252,36;251,24;251,60;117;0,00;0,00;0,00;-0,44%
2021-04-19 00:00:00+02:00;251,85;252,27;250,18;250,69;205;0,00;0,00;0,00;-0,36%
2021-04-20 00:00:00+02:00;250,38;251,44;250,09;251,44;613;0,00;0,00;0,00;0,30%
2021-04-21 00:00:00+02:00;251,54;252,60;251,15;251,92;80;0,00;0,00;0,00;0,19%
2021-04-22 00:00:00+02:00;252,33;252,89;251,42;251,95;140;0,00;0,00;0,00;0,01%
2021-04-23 00:00:00+02:00;252,43;252,43;251,17;251,37;139;0,00;0,00;0,00;-0,23%
2021-04-26 00:00:00+02:00;250,93;251,42;250,26;251,23;107;0,00;0,00;0,00;-0,06%
2021-04-27 00:00:00+02:00;250,98;251,42;250,76;250,78;106;0,00;0,00;0,00;-0,18%
2021-04-28 00:00:00+02:00;249,93;250,02;248,85;250,02;108;0,00;0,00;0,00;-0,30%
2021-04-29 00:00:00+02:00;249,92;249,92;247,49;248,04;5371;0,00;0,00;0,00;-0,79%
2021-04-30 00:00:00+02:00;248,24;248,54;247,85;248,00;291;0,00;0,00;0,00;-0,01%
2021-05-03 00:00:00+02:00;248,72;248,72;246,83;248,33;974;0,00;0,00;0,00;0,13%
